id,evidence_key,application_id,application_slug,control_id,framework,source_system,source_object_id,title,current_version,latest_sha256,latest_collected_at,created_at,updated_at,lifecycle_state,reviewed_by,reviewed_at,lifecycle_note,target_date,target_date_comment
11f2c533-1319-46df-845d-9d7c236379fc,net-banking|C-SITE|DB-PASSWORD-STORAGE|SIM_POSTGRES|postgresql/db-password-storage,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,DB-PASSWORD-STORAGE,C-SITE,SIM_POSTGRES,postgresql/db-password-storage,net-banking_DB-PASSWORD-STORAGE_DB-CONFIG_20260911_001,1,4acfcd7e6cab032653b2bb9309a6b01f6f04aaef805d5021767f5d136baf22c0,2026-09-11 11:30:31+00,2026-09-11 11:30:31.605577+00,2026-09-11 11:30:31.605577+00,DRAFT,,,,,
289c761d-a387-4f28-a2b7-504d4fba38af,net-banking|PCI_DSS|DB-AUDIT-LOGGING|SIM_POSTGRES|postgresql/db-audit-logging,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,DB-AUDIT-LOGGING,PCI_DSS,SIM_POSTGRES,postgresql/db-audit-logging,net-banking_DB-AUDIT-LOGGING_DB-CONFIG_20260911_001,1,b03adb233ac199fe486c72b3de0ec37faafdcfd548aa5b4fd6667624b089a18d,2026-09-11 11:30:31+00,2026-09-11 11:30:31.456404+00,2026-09-11 11:30:31.456404+00,DRAFT,,,,,
aa964db5-aea8-4053-b8df-2621d326cf98,net-banking|PCI_DSS|DB-TLS-IN-TRANSIT|SIM_POSTGRES|postgresql/db-tls-in-transit,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,DB-TLS-IN-TRANSIT,PCI_DSS,SIM_POSTGRES,postgresql/db-tls-in-transit,net-banking_DB-TLS-IN-TRANSIT_DB-CONFIG_20260911_001,1,02ed41c89fccce61c5f15a46133d4c6accf8575b40bf960f36b3de64cb9352cf,2026-09-11 11:30:31+00,2026-09-11 11:30:31.307282+00,2026-09-11 11:30:31.307282+00,DRAFT,,,,,
96a9e157-aa06-42f0-9334-1af7483954ee,mobile-banking|C-SITE|DB-AUTH-NO-TRUST|SIM_POSTGRES|postgresql/db-auth-no-trust,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,DB-AUTH-NO-TRUST,C-SITE,SIM_POSTGRES,postgresql/db-auth-no-trust,mobile-banking_DB-AUTH-NO-TRUST_DB-CONFIG_20260911_001,1,59ad5cb979deb75d2f9c6577e091e243aaa468939f2e1d10290cd4891a8e2365,2026-09-11 11:30:30+00,2026-09-11 11:30:31.161115+00,2026-09-11 11:30:31.161115+00,DRAFT,,,,,
73bf6932-5a8e-488f-a54a-1708a83c40fd,mobile-banking|C-SITE|DB-PASSWORD-STORAGE|SIM_POSTGRES|postgresql/db-password-storage,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,DB-PASSWORD-STORAGE,C-SITE,SIM_POSTGRES,postgresql/db-password-storage,mobile-banking_DB-PASSWORD-STORAGE_DB-CONFIG_20260911_001,1,be220c8c41700993a91b30c790189f85dc28befb9557e674520a13058a8b112c,2026-09-11 11:30:30+00,2026-09-11 11:30:31.012245+00,2026-09-11 11:30:31.012245+00,DRAFT,,,,,
7d1e175e-14c6-4a11-bde1-9045a822cbda,mobile-banking|PCI_DSS|DB-AUDIT-LOGGING|SIM_POSTGRES|postgresql/db-audit-logging,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,DB-AUDIT-LOGGING,PCI_DSS,SIM_POSTGRES,postgresql/db-audit-logging,mobile-banking_DB-AUDIT-LOGGING_DB-CONFIG_20260911_001,1,92c5191974d4699c45930d19f8336cf80dcd0d38d864e1261185ea30f23f70ad,2026-09-11 11:30:30+00,2026-09-11 11:30:30.873269+00,2026-09-11 11:30:30.873269+00,DRAFT,,,,,
07ac2778-87f5-45f3-b7ab-d09055780003,mobile-banking|PCI_DSS|DB-TLS-IN-TRANSIT|SIM_POSTGRES|postgresql/db-tls-in-transit,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,DB-TLS-IN-TRANSIT,PCI_DSS,SIM_POSTGRES,postgresql/db-tls-in-transit,mobile-banking_DB-TLS-IN-TRANSIT_DB-CONFIG_20260911_001,1,5084a1e38472ff81d3a4e3c87b0d9231ccaab0ecaffb60be6c14863fa7c4f28f,2026-09-11 11:30:30+00,2026-09-11 11:30:30.684715+00,2026-09-11 11:30:30.684715+00,DRAFT,,,,,
fb32f3db-0647-4b6c-a357-433118bb12e0,payments|DPSC|DPSC-GOV-01|MOCK_CONFLUENCE|mock_confluence-dpsc-gov-01,c48fd0a0-a98a-4933-b118-d53c4863ce00,payments,DPSC-GOV-01,DPSC,MOCK_CONFLUENCE,mock_confluence-dpsc-gov-01,payments_DPSC-GOV-01_GENERAL_20260911_001,1,4269142558dc6809c95ed48b1421d55d92f72595497007afbf2f066e7319f973,2026-09-11 11:30:30+00,2026-09-11 11:30:30.500591+00,2026-09-11 11:30:30.500591+00,DRAFT,,,,,
b308e9f1-0a84-4ccc-9f9b-7f0e55a1743b,payments|ITPP|ITPP-DOC-03|MOCK_CONFLUENCE|mock_confluence-itpp-doc-03,c48fd0a0-a98a-4933-b118-d53c4863ce00,payments,ITPP-DOC-03,ITPP,MOCK_CONFLUENCE,mock_confluence-itpp-doc-03,payments_ITPP-DOC-03_GENERAL_20260911_001,1,5e3ef07b5d230744c3ecb7d5b7d34bd6a1f7b026cf10ddfa0c2df81ec38eb768,2026-09-11 11:30:30+00,2026-09-11 11:30:30.36197+00,2026-09-11 11:30:30.36197+00,DRAFT,,,,,
143efc76-45f6-4fab-aa5d-1f7e262799cc,net-banking|DPSC|DPSC-GOV-01|MOCK_CONFLUENCE|mock_confluence-dpsc-gov-01,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,DPSC-GOV-01,DPSC,MOCK_CONFLUENCE,mock_confluence-dpsc-gov-01,net-banking_DPSC-GOV-01_GENERAL_20260911_001,1,3d8d4cb177f91079761cc08586eb37b6680af50f0e9d78d2905362fb9ef52bd4,2026-09-11 11:30:30+00,2026-09-11 11:30:30.206375+00,2026-09-11 11:30:30.206375+00,DRAFT,,,,,
a6b1fe0f-d89a-4228-9a08-3b54d253457f,net-banking|ITPP|ITPP-DOC-03|MOCK_CONFLUENCE|mock_confluence-itpp-doc-03,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,ITPP-DOC-03,ITPP,MOCK_CONFLUENCE,mock_confluence-itpp-doc-03,net-banking_ITPP-DOC-03_GENERAL_20260911_001,1,cc0799e8daabf1e9e3bada220ee05d193dcaaca966ca2398e70461321a7bad0b,2026-09-11 11:30:30+00,2026-09-11 11:30:30.072342+00,2026-09-11 11:30:30.072342+00,DRAFT,,,,,
f06f0a91-b2c5-4878-8d70-bef959b40f0a,mobile-banking|DPSC|DPSC-GOV-01|MOCK_CONFLUENCE|mock_confluence-dpsc-gov-01,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,DPSC-GOV-01,DPSC,MOCK_CONFLUENCE,mock_confluence-dpsc-gov-01,mobile-banking_DPSC-GOV-01_GENERAL_20260911_001,1,26028d0124ea55d6083f8b99f2262df0d37f7216b33c34bea7d9fbb3aaf9d4fc,2026-09-11 11:30:29+00,2026-09-11 11:30:29.924727+00,2026-09-11 11:30:29.924727+00,DRAFT,,,,,
0336fbce-2d9a-4411-ade0-6817693e16b5,mobile-banking|ITPP|ITPP-DOC-03|MOCK_CONFLUENCE|mock_confluence-itpp-doc-03,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,ITPP-DOC-03,ITPP,MOCK_CONFLUENCE,mock_confluence-itpp-doc-03,mobile-banking_ITPP-DOC-03_GENERAL_20260911_001,1,8948d82d578860230eeb386fe7234f952d9f712fc77aff947198c8a1a838a0aa,2026-09-11 11:30:29+00,2026-09-11 11:30:29.754886+00,2026-09-11 11:30:29.754886+00,DRAFT,,,,,
4dffeb31-1b68-4ade-be6c-4bc759b62b86,payments|DPSC|DPSC-SDLC-04|MOCK_GITHUB|mock_github-dpsc-sdlc-04,c48fd0a0-a98a-4933-b118-d53c4863ce00,payments,DPSC-SDLC-04,DPSC,MOCK_GITHUB,mock_github-dpsc-sdlc-04,payments_DPSC-SDLC-04_CODE-REVIEW_20260911_001,1,c7ca9501fd3f5696289c55a40150ba4555951f3565caffe4c9d8f40d7685287c,2026-09-11 11:30:29+00,2026-09-11 11:30:29.552961+00,2026-09-11 11:30:29.552961+00,DRAFT,,,,,
0ef9d6b7-8347-46c4-b370-8781577ac103,payments|PCI_DSS|PCI-DSS-6.2|MOCK_GITHUB|mock_github-pci-dss-6.2,c48fd0a0-a98a-4933-b118-d53c4863ce00,payments,PCI-DSS-6.2,PCI_DSS,MOCK_GITHUB,mock_github-pci-dss-6.2,payments_PCI-DSS-6.2_CODE-REVIEW_20260911_001,1,60124cb4e886cceeda29a6baca1d5c4eb1506a75dcbb0ca622bef0ed0419ad6c,2026-09-11 11:30:29+00,2026-09-11 11:30:29.35408+00,2026-09-11 11:30:29.35408+00,DRAFT,,,,,
f5a89b44-40ee-4d79-be0d-52981d4fccb8,net-banking|DPSC|DPSC-SDLC-04|MOCK_GITHUB|mock_github-dpsc-sdlc-04,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,DPSC-SDLC-04,DPSC,MOCK_GITHUB,mock_github-dpsc-sdlc-04,net-banking_DPSC-SDLC-04_CODE-REVIEW_20260911_001,1,38bb9afd90a5e1ed1575b209e1bbaa778f7bb2f1f0cf3c563c204cb76708ea1a,2026-09-11 11:30:29+00,2026-09-11 11:30:29.199723+00,2026-09-11 11:30:29.199723+00,DRAFT,,,,,
2f6f0fea-af62-414b-9466-8f7c3545f08c,net-banking|PCI_DSS|PCI-DSS-6.2|MOCK_GITHUB|mock_github-pci-dss-6.2,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,PCI-DSS-6.2,PCI_DSS,MOCK_GITHUB,mock_github-pci-dss-6.2,net-banking_PCI-DSS-6.2_CODE-REVIEW_20260911_001,1,a6adc4233c7389a9a2656b7fae454d684c43b037d82e86052a13de43c8b289e1,2026-09-11 11:30:29+00,2026-09-11 11:30:29.064618+00,2026-09-11 11:30:29.064618+00,DRAFT,,,,,
c7f74af8-ac48-40b8-9d30-c91333502c90,mobile-banking|DPSC|DPSC-SDLC-04|MOCK_GITHUB|mock_github-dpsc-sdlc-04,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,DPSC-SDLC-04,DPSC,MOCK_GITHUB,mock_github-dpsc-sdlc-04,mobile-banking_DPSC-SDLC-04_CODE-REVIEW_20260911_001,1,21c45b4fb7fa0add43d10cf4335be60d70b173cd12a14843986fd22b0c71b67b,2026-09-11 11:30:28+00,2026-09-11 11:30:28.915973+00,2026-09-11 11:30:28.915973+00,DRAFT,,,,,
68f14189-7535-4d6b-8248-240cba719988,mobile-banking|PCI_DSS|PCI-DSS-6.2|MOCK_GITHUB|mock_github-pci-dss-6.2,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,PCI-DSS-6.2,PCI_DSS,MOCK_GITHUB,mock_github-pci-dss-6.2,mobile-banking_PCI-DSS-6.2_CODE-REVIEW_20260911_001,1,b267f210fab9f26aa8fd1783e1a2e2ed930e1dc4bac59583cebef14254fe26f9,2026-09-11 11:30:28+00,2026-09-11 11:30:28.756641+00,2026-09-11 11:30:28.756641+00,DRAFT,,,,,
1fcded45-4a69-448d-b7ee-0d2ecec1b756,payments|PCI_DSS|PCI-DSS-12.10|MOCK_SERVICENOW|mock_servicenow-pci-dss-12.10,c48fd0a0-a98a-4933-b118-d53c4863ce00,payments,PCI-DSS-12.10,PCI_DSS,MOCK_SERVICENOW,mock_servicenow-pci-dss-12.10,payments_PCI-DSS-12.10_GENERAL_20260911_001,1,7cbb8d59dca0cf9ecd3ad597467677fef1be46a693e8cb6a8eb6d7382f2c157f,2026-09-11 11:30:28+00,2026-09-11 11:30:28.505881+00,2026-09-11 11:30:28.505881+00,DRAFT,,,,,
9076961c-3a84-4eb9-9486-382494aa5465,payments|ITPP|ITPP-INC-01|MOCK_SERVICENOW|mock_servicenow-itpp-inc-01,c48fd0a0-a98a-4933-b118-d53c4863ce00,payments,ITPP-INC-01,ITPP,MOCK_SERVICENOW,mock_servicenow-itpp-inc-01,payments_ITPP-INC-01_GENERAL_20260911_001,1,8ced43e9918dad143cb579378856c57805c787d1e4159d36f0ba99f8c867698a,2026-09-11 11:30:28+00,2026-09-11 11:30:28.283361+00,2026-09-11 11:30:28.283361+00,DRAFT,,,,,
de79ade6-33f5-4b94-8702-e2a1bc8e6d2a,net-banking|PCI_DSS|PCI-DSS-12.10|MOCK_SERVICENOW|mock_servicenow-pci-dss-12.10,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,PCI-DSS-12.10,PCI_DSS,MOCK_SERVICENOW,mock_servicenow-pci-dss-12.10,net-banking_PCI-DSS-12.10_GENERAL_20260911_001,1,21995825252355ca614ae22a794790ba4821a131aa333a1705c0c2b146e7442c,2026-09-11 11:30:27+00,2026-09-11 11:30:28.13193+00,2026-09-11 11:30:28.13193+00,DRAFT,,,,,
59e7bbac-f4c0-4dc9-a7f2-79d724016b3c,net-banking|ITPP|ITPP-INC-01|MOCK_SERVICENOW|mock_servicenow-itpp-inc-01,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,ITPP-INC-01,ITPP,MOCK_SERVICENOW,mock_servicenow-itpp-inc-01,net-banking_ITPP-INC-01_GENERAL_20260911_001,1,9deb3cf198e02f408831ab0cab3ee06a5577f56cc8f85689eacb7f1cc68f9115,2026-09-11 11:30:27+00,2026-09-11 11:30:27.854757+00,2026-09-11 11:30:27.854757+00,DRAFT,,,,,
094d97c3-857c-41dd-82c9-40f268b01ab6,mobile-banking|PCI_DSS|PCI-DSS-12.10|MOCK_SERVICENOW|mock_servicenow-pci-dss-12.10,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,PCI-DSS-12.10,PCI_DSS,MOCK_SERVICENOW,mock_servicenow-pci-dss-12.10,mobile-banking_PCI-DSS-12.10_GENERAL_20260911_001,1,9873f8b71d60ac07682b0ee9f3b533dc0c626733d42988b3cb40997879a7a500,2026-09-11 11:30:27+00,2026-09-11 11:30:27.694144+00,2026-09-11 11:30:27.694144+00,DRAFT,,,,,
64519cc0-9a78-4bb1-9027-3c2e1fe16e5f,mobile-banking|ITPP|ITPP-INC-01|MOCK_SERVICENOW|mock_servicenow-itpp-inc-01,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,ITPP-INC-01,ITPP,MOCK_SERVICENOW,mock_servicenow-itpp-inc-01,mobile-banking_ITPP-INC-01_GENERAL_20260911_001,1,0ed3b005a599b1105ae870f659c3487408fc9d253ba65172fa2a7ed5715cc0c1,2026-09-11 11:30:27+00,2026-09-11 11:30:27.488163+00,2026-09-11 11:30:27.488163+00,DRAFT,,,,,
912a56a8-99fd-497b-875f-55b3dd83cacb,payments|ITPP|ITPP-CHG-02|MOCK_JIRA|mock_jira-itpp-chg-02,c48fd0a0-a98a-4933-b118-d53c4863ce00,payments,ITPP-CHG-02,ITPP,MOCK_JIRA,mock_jira-itpp-chg-02,payments_ITPP-CHG-02_CHANGE-TICKET_20260911_001,1,fb7ca944a2def7b51d536779193697b99b0085c177eecb5d8c2992f3ee2eef26,2026-09-11 11:30:27+00,2026-09-11 11:30:27.295357+00,2026-09-11 11:30:27.295357+00,DRAFT,,,,,
715e07be-0886-41c6-aea2-c8ab7be7e612,payments|PCI_DSS|PCI-DSS-6.3|MOCK_JIRA|mock_jira-pci-dss-6.3,c48fd0a0-a98a-4933-b118-d53c4863ce00,payments,PCI-DSS-6.3,PCI_DSS,MOCK_JIRA,mock_jira-pci-dss-6.3,payments_PCI-DSS-6.3_CODE-REVIEW_20260911_001,1,56030241f80a5675751a698a1958bf384820f29247aed05a84a131dc0677349c,2026-09-11 11:30:27+00,2026-09-11 11:30:27.130506+00,2026-09-11 11:30:27.130506+00,DRAFT,,,,,
1fc33b73-84d8-4cd3-a23a-4f04b9fb6281,net-banking|ITPP|ITPP-CHG-02|MOCK_JIRA|mock_jira-itpp-chg-02,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,ITPP-CHG-02,ITPP,MOCK_JIRA,mock_jira-itpp-chg-02,net-banking_ITPP-CHG-02_CHANGE-TICKET_20260911_001,1,1de785b573d9c67a5cdacf3e8bc8c681e9fbe7b6c4f0fdf317f45b712b64b6ea,2026-09-11 11:30:26+00,2026-09-11 11:30:26.941225+00,2026-09-11 11:30:26.941225+00,DRAFT,,,,,
28996a02-0c9d-4eb9-8613-61fe86a0e4ce,net-banking|PCI_DSS|PCI-DSS-6.3|MOCK_JIRA|mock_jira-pci-dss-6.3,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,PCI-DSS-6.3,PCI_DSS,MOCK_JIRA,mock_jira-pci-dss-6.3,net-banking_PCI-DSS-6.3_CODE-REVIEW_20260911_001,1,dfd9110aa9fdfa8524176aa80400932e63217b6dd7b129fc8b25f5a481dc34e0,2026-09-11 11:30:26+00,2026-09-11 11:30:26.74179+00,2026-09-11 11:30:26.74179+00,DRAFT,,,,,
af9f022e-a0c3-4eb2-b71b-7dda8c0512a5,mobile-banking|ITPP|ITPP-CHG-02|MOCK_JIRA|mock_jira-itpp-chg-02,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,ITPP-CHG-02,ITPP,MOCK_JIRA,mock_jira-itpp-chg-02,mobile-banking_ITPP-CHG-02_CHANGE-TICKET_20260911_001,1,49e06e45a3d94c6bedefdcef64cc604c2f08fc6fe2ef33d3d6eafb674804c7e7,2026-09-11 11:30:26+00,2026-09-11 11:30:26.508303+00,2026-09-11 11:30:26.508303+00,DRAFT,,,,,
fde821ae-00f6-40a4-9acb-96930cf660d7,mobile-banking|PCI_DSS|PCI-DSS-6.3|MOCK_JIRA|mock_jira-pci-dss-6.3,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,PCI-DSS-6.3,PCI_DSS,MOCK_JIRA,mock_jira-pci-dss-6.3,mobile-banking_PCI-DSS-6.3_CODE-REVIEW_20260911_001,1,8d05c7c97597f9bee336e804a26144fe44ddc9000bf9af039e3766cab6beb878,2026-09-11 11:30:26+00,2026-09-11 11:30:26.133735+00,2026-09-11 11:30:26.133735+00,DRAFT,,,,,
7cd1dcc8-6e1e-4b83-8f45-3e022ef51217,mobile-banking|DB BASELINING|DB-002|PREDEFINED_QUERY|postgresql/DB-002,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,DB-002,DB Baselining,PREDEFINED_QUERY,postgresql/DB-002,mobile-banking_DB-002_SQL-OUTPUT_20260911_001,1,fa783194d2d35eae238f5f242291033634f95e33a0fbf2b12a2a14bbe82eb24b,2026-09-11 11:14:58.819885+00,2026-09-11 11:14:58.821066+00,2026-09-11 11:14:58.821066+00,DRAFT,,,,,
7eae4af9-4b6f-447d-8189-4afd6c18d9d9,mobile-banking|DB BASELINING|DB-001|PREDEFINED_QUERY|postgresql/DB-001,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,DB-001,DB Baselining,PREDEFINED_QUERY,postgresql/DB-001,mobile-banking_DB-001_SQL-OUTPUT_20260911_001,1,9073f6dd06d646cbc6366911a53929fb5cc1ef17d8419587e8e704955f8baf67,2026-09-11 11:14:11.333554+00,2026-09-11 11:14:11.358604+00,2026-09-11 11:14:11.358604+00,DRAFT,,,,,
bca83c7b-fc1e-4c26-bbdc-66347057f7df,net-banking|PCI_DSS|TLS-PROTOCOL-VERSION|AGENT_TLS|demo-tls-protocol-version,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,TLS-PROTOCOL-VERSION,PCI_DSS,AGENT_TLS,demo-tls-protocol-version,net-banking_TLS-PROTOCOL-VERSION_TLS-SCAN_20260820_001,1,c1f03cd91d1022d4d4c800c3bbcea725871ad50522b6bd6209982b50e72c062f,2026-08-20 09:00:00+00,2026-09-11 09:35:04.345939+00,2026-09-11 09:35:04.345939+00,DRAFT,,,,,
8e459fff-8d37-4ff1-a141-aabbaf21753e,mobile-banking|DPSC|MW-HSTS|AGENT_MIDDLEWARE_NGINX|demo-mw-hsts,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,MW-HSTS,DPSC,AGENT_MIDDLEWARE_NGINX,demo-mw-hsts,mobile-banking_MW-HSTS_MIDDLEWARE-CONFIG_20260819_001,1,5a2e62b61fbbae5ada2a184b2f09e9baa3b1b16fa01880ed06290fcc97d53762,2026-08-19 09:00:00+00,2026-09-11 09:35:04.038373+00,2026-09-11 09:35:04.038373+00,DRAFT,,,,,
63644056-4f18-4cd7-8f26-e2610beb410a,payments|PCI_DSS|MW-TLS-VERSION|AGENT_MIDDLEWARE_NGINX|demo-mw-tls-version,c48fd0a0-a98a-4933-b118-d53c4863ce00,payments,MW-TLS-VERSION,PCI_DSS,AGENT_MIDDLEWARE_NGINX,demo-mw-tls-version,payments_MW-TLS-VERSION_MIDDLEWARE-CONFIG_20260818_001,1,ad46d609dabaa4a106e5d9658fd2a613cef49b5f8b6231bdd71d5226a7d36167,2026-08-18 09:00:00+00,2026-09-11 09:35:03.713867+00,2026-09-11 09:35:03.713867+00,DRAFT,,,,,
1d234faa-cc9e-4e5f-8f1a-ab4ddb63591f,net-banking|PCI_DSS|DB-TLS-IN-TRANSIT|AGENT_DATABASE_POSTGRESQL|demo-db-tls-in-transit,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,DB-TLS-IN-TRANSIT,PCI_DSS,AGENT_DATABASE_POSTGRESQL,demo-db-tls-in-transit,net-banking_DB-TLS-IN-TRANSIT_DB-CONFIG_20260817_001,1,3349e22880e29ab93489ae719f407feeb7880898f2f1e0487bf6c83a14e9c6c8,2026-08-17 09:00:00+00,2026-09-11 09:35:03.425418+00,2026-09-11 09:35:03.425418+00,DRAFT,,,,,
a1535330-c7db-416f-a66b-12e32ea00490,payments|PCI_DSS|DB-TLS-IN-TRANSIT|AGENT_DATABASE_POSTGRESQL|demo-db-tls-in-transit,c48fd0a0-a98a-4933-b118-d53c4863ce00,payments,DB-TLS-IN-TRANSIT,PCI_DSS,AGENT_DATABASE_POSTGRESQL,demo-db-tls-in-transit,payments_DB-TLS-IN-TRANSIT_DB-CONFIG_20260816_001,1,ac4ac55510e3a784d0c095631bb42938cc12be7b4dcea6d374a767ed058664a7,2026-08-16 09:00:00+00,2026-09-11 09:35:03.199551+00,2026-09-11 09:35:03.199551+00,DRAFT,,,,,
f0594414-f070-4f31-88a1-0506214ba1f4,mobile-banking|C-SITE|OS-SSH-ROOT-LOGIN|AGENT_OS_LINUX|demo-os-ssh-root-login,700fe2e0-76a2-4cbd-bc13-b784e4d130b0,mobile-banking,OS-SSH-ROOT-LOGIN,C-SITE,AGENT_OS_LINUX,demo-os-ssh-root-login,mobile-banking_OS-SSH-ROOT-LOGIN_HOST-CONFIG_20260815_001,1,d9a422dff085e2a970f0b2509dc4a42eb21a8f191f7e088f40d3fbfed90df10e,2026-08-15 09:00:00+00,2026-09-11 09:35:02.892963+00,2026-09-11 09:35:02.892963+00,DRAFT,,,,,
a6e750f0-6578-4864-9d84-fe2d0f11dbd5,net-banking|C-SITE|OS-SSH-ROOT-LOGIN|AGENT_OS_LINUX|demo-os-ssh-root-login,f35f822a-0f10-44f9-a946-1bc8c3ef5175,net-banking,OS-SSH-ROOT-LOGIN,C-SITE,AGENT_OS_LINUX,demo-os-ssh-root-login,net-banking_OS-SSH-ROOT-LOGIN_HOST-CONFIG_20260814_001,1,358536887a3127eb4236fcc539a7c289332e0ee5f2a18032200bd0f6202c66ee,2026-08-14 09:00:00+00,2026-09-11 09:35:00.597954+00,2026-09-11 09:35:00.597954+00,DRAFT,,,,,
