evidence_id,application_slug,framework,control_id,sha256,embedding
35925ca2-b400-472a-a382-e5e77bd74a37,net-banking,ITPP,ITPP-DOC-03,32e46f1640258217f30da94de1787da0c1a1c721f64833a0e547ba0687b95a18,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13608277,0,0,0.13608277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13608277,0.13608277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27216554,0,0,-0.13608277,0,0.4082483,0,0,0,0,0,0,0,0,0,0,-0.68041384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13608277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27216554,0,0,0,0,0,0,0,0,-0.13608277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13608277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27216554,0,0,0,0,0]"
de7eb90d-c2f4-4fe5-aba9-417874abbbf1,net-banking,DPSC,DPSC-GOV-01,190a3693a422184a1a4ef5f2c4e38c52c530ba4987ce5e43b6f034ba1851c428,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12909944,0,0,0.12909944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12909944,0.12909944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,-0.12909944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12909944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0,0,0,-0.12909944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12909944,0,0,0,0,0,0,0,0,0,0,0,-0.38729835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38729835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6454972,0,0,0.12909944,0,0,0,0,0]"
11cc537a-3b42-41d5-b685-776611a944a9,payments,ITPP,ITPP-DOC-03,cc56f053e9a450ecbce075356598973f07665cd1cd51705d0cb6cb6e54218361,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13483997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13483997,0.13483997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13483997,0,0,0,0,0.26967993,0,0,-0.13483997,0,0.40451992,0,0,0,0,0,0,0,0,0,0,-0.6741999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13483997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26967993,0,0,0,0,0,0,0,-0.13483997,-0.13483997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13483997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26967993,0,0,0,0,0]"
90e7c2d6-8555-4a1b-b3b7-f46daeac5c42,payments,DPSC,DPSC-GOV-01,67ff45ef7176065db585a5a6af69cda94f96058687f7711466b98566f9546eac,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12803689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12803689,0.12803689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12803689,0,0,0,0,0.25607377,0,0,-0.12803689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12803689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25607377,0,0,0,0,0,0,0,-0.12803689,-0.12803689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12803689,0,0,0,0,0,0,0,0,0,0,0,-0.38411063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38411063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6401844,0,0,0.12803689,0,0,0,0,0]"
33f841b1-ffb3-4909-99a7-745bb13fbde5,mobile-banking,PCI_DSS,DB-TLS-IN-TRANSIT,475580fadf954fb9ace4ece30b9c4ee3b5e0f8bf0839249392c6f2c9ce4ed60b,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29559878,0,-0.19706586,0,0,0,0,0,0,0.39413172,0,0,0,0,0,0,0,0,0,0,0.09853293,0,0.19706586,0,0,0,0,0,0,0,0,0,0,0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39413172,-0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29559878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09853293,0,0,0,0,0,-0.29559878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09853293,0,0,0,0,0,0,0,0,0.09853293,0,0,0,0,0,0,0,-0.19706586,0.09853293,0,0,-0.19706586,0,0,0,0.09853293,0,0,0,-0.09853293,0,0,0,0,0,0,0,-0.09853293,0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29559878,0,0,0,0,0,0,0,0,0.09853293,0,-0.19706586,0,0,0,0,0,0,-0.09853293,0,0,0.09853293,0,0,-0.09853293,0,0]"
d586bbc8-c18c-4abc-95ea-b0dfa53e3778,mobile-banking,PCI_DSS,DB-AUDIT-LOGGING,13895ef0fd3efb72373b8a9fbfc78b61cf2c74fb91ca044f86900cb120dfe0af,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3354102,0,-0.2236068,0,0,0,0,0,0,0.4472136,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0.2236068,0,0,0,0,-0.3354102,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1118034,0,-0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3354102,0,0,0.1118034,0,0.1118034,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,-0.1118034,0.1118034,0,0,-0.1118034,0,0,0,0.1118034,0,0,0,0,0,0,0,0,0,0,0,-0.1118034,0.1118034,0,0,0,0,-0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3354102,0,0,0,0,0,0,0,0,0.1118034,0,-0.1118034,0,0,0,0,0,0,-0.1118034,0,0,0.1118034,0,0,-0.1118034,0,0]"
60493c6d-ed57-4814-a0c0-dadded2a203a,mobile-banking,C-SITE,DB-PASSWORD-STORAGE,e9145c7212c290d025777184fef09273c26f8f0918d40acf1cc2acabb65fd66d,"[0,0,0,0,-0.3234983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4313311,0,0,0,0,0,0,0,0,0,0,0.107832775,0,0.21566555,0,0,0,0,0,0,0,0,0,0,0.107832775,0,0,0,0,0,0,0,0,0,0.21566555,-0.4313311,0,0,0,0,0,0,0,0,0,-0.107832775,0,0,0,0,0,0,0,0,0,-0.107832775,0,0,-0.3234983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107832775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107832775,0,0,0,0,0,0,0,0,0.107832775,0,0,0,0,0,0,0,-0.107832775,0.107832775,0,0,-0.107832775,0,0,0,0.107832775,0,0,0,0,0,0,0,0,0,0,0,-0.107832775,0.107832775,0,0,0,0,0,0,0,0,0,0,0,0.107832775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21566555,0,0,0,0.107832775,0,-0.21566555,0,0,0,0,0.21566555,0,0,0,0,0,0,0,-0.107832775,0,0]"
154869f5-aa53-4e63-802c-d0793ab4b115,mobile-banking,C-SITE,DB-AUTH-NO-TRUST,e789114133c72da1c255f4bedf85dd6eff14ac41a3e5f2a2182c0a9890504a11,"[0,0,0,0,-0.29704428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396059,0,0,0,-0.396059,0,0,0,0,0,0,0.09901475,0,0.1980295,0,0,0,0,0,0,0,0,0,0,0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09901475,0.396059,0,0,0,0,0,0,0,0.09901475,0,0,-0.09901475,0,0,0,0,-0.09901475,0.09901475,0,0,-0.09901475,0,0,0,0.09901475,0,0.09901475,0,0,0,0,0,0,0,0,0,-0.1980295,0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396059,0,0,0,0,0,0,0,0,0,0,0,0.09901475,0,-0.1980295,0,0,0,0,0,0,0,0,0,0.09901475,0,0,-0.09901475,0,0]"
dff27414-a888-4d1e-81ee-87f381e27621,net-banking,PCI_DSS,DB-TLS-IN-TRANSIT,20bfd386394c847d921199a34e88b4cc3cb13ebf3e8ba9c6c3c383f9d995a510,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0.29559878,0,-0.19706586,0,0,0,0,0,0,0.39413172,0,0,0,0,0,0,0,0,0,0,0.09853293,0,0.19706586,0,0,0,0,0,0,0,0,0,0,0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39413172,-0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29559878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09853293,0,0,0,0,0,-0.29559878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09853293,0,0,0,0,0,0,0,0,0.09853293,0,0,0,0,0,0,0,-0.19706586,0.09853293,0,0,-0.19706586,0,0,0,0.09853293,0,0,0,-0.09853293,0,0,0,0,0,0,0,-0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29559878,0,0,0,0,0,0,0,0,0.09853293,0,-0.19706586,0,0,0,0,0,0,-0.09853293,0,0,0.09853293,0,0,-0.09853293,0,0]"
19f49f12-662f-47fb-adea-85bd0e9333c0,net-banking,PCI_DSS,DB-AUDIT-LOGGING,5eac50333691bba0749e81593f990aafd3d57b4263ed2ea28a14f7a73263d727,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,0.3354102,0,-0.2236068,0,0,0,0,0,0,0.4472136,0,0,0,0,0,0,0,0,0,0,0.1118034,0,0.2236068,0,0,0,0,-0.3354102,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1118034,0,-0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3354102,0,0,0.1118034,0,0.1118034,0,0,0,0,0,0,0.1118034,0,0,0,0,0,0,0,-0.1118034,0.1118034,0,0,-0.1118034,0,0,0,0.1118034,0,0,0,0,0,0,0,0,0,0,0,-0.1118034,0,0,0,0,0,-0.1118034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3354102,0,0,0,0,0,0,0,0,0.1118034,0,-0.1118034,0,0,0,0,0,0,-0.1118034,0,0,0.1118034,0,0,-0.1118034,0,0]"
1d34b71e-7828-495b-a53a-fa428c3d9b50,net-banking,C-SITE,DB-PASSWORD-STORAGE,e403a32d91e8b38d1689c494aad1c9dd181a590aa9c13d22b98f2f87e4f29572,"[0,0,0,0,-0.3234983,0,0,0,0,0,0,0,0,0,0,-0.107832775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4313311,0,0,0,0,0,0,0,0,0,0,0.107832775,0,0.21566555,0,0,0,0,0,0,0,0,0,0,0.107832775,0,0,0,0,0,0,0,0,0,0.21566555,-0.4313311,0,0,0,0,0,0,0,0,0,-0.107832775,0,0,0,0,0,0,0,0,0,-0.107832775,0,0,-0.3234983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107832775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107832775,0,0,0,0,0,0,0,0,0.107832775,0,0,0,0,0,0,0,-0.107832775,0.107832775,0,0,-0.107832775,0,0,0,0.107832775,0,0,0,0,0,0,0,0,0,0,0,-0.107832775,0,0,0,0,0,0,0,0,0,0,0,0,0.107832775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21566555,0,0,0,0.107832775,0,-0.21566555,0,0,0,0,0.21566555,0,0,0,0,0,0,0,-0.107832775,0,0]"
7d67a95b-1bb5-49fe-bbb4-a831f3cd819b,net-banking,C-SITE,DB-AUTH-NO-TRUST,12d01d9a516c6921e4e72d7ca41d28095b575d02df31efdf64431f895398dcdf,"[0,0,0,0,-0.29704428,0,0,0,0,0,0,0,0,0,0,-0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396059,0,0,0,-0.396059,0,0,0,0,0,0,0.09901475,0,0.1980295,0,0,0,0,0,0,0,0,0,0,0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09901475,0.396059,0,0,0,0,0,0,0,0.09901475,0,0,-0.09901475,0,0,0,0,-0.09901475,0.09901475,0,0,-0.09901475,0,0,0,0.09901475,0,0.09901475,0,0,0,0,0,0,0,0,0,-0.1980295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396059,0,0,0,0,0,0,0,0,0,0,0,0.09901475,0,-0.1980295,0,0,0,0,0,0,0,0,0,0.09901475,0,0,-0.09901475,0,0]"
eb87b9d8-1ccc-4ac1-983c-203ab520be49,payments,PCI_DSS,DB-TLS-IN-TRANSIT,65ec17c4c6ab9bd5ce6e2fa2e07b550649c2fe6f3e9bb9f3644e26d5497ba22e,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29704428,0,-0.1980295,0,0,0,0,0,0,0.396059,0,0,0,0,0,0,0,0,0,0,0.09901475,0,0.1980295,0,0,0,0,0,0,0,0,0,0,0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,-0.09901475,0,0,0,0,0,0,-0.396059,-0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29704428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09901475,0,0,0,0,0,-0.29704428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09901475,0,0,0,0,0,0,0,-0.1980295,0.09901475,0,0,-0.1980295,0,0,0,0.09901475,0,0,0,-0.09901475,0,0,0,0,0,0,0,-0.09901475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29704428,0,0,0,0,0,0,0,0,0.09901475,0,-0.1980295,0,0,0,0,0,0,-0.09901475,0,0,0.09901475,0,0,-0.09901475,0,0]"
fc2cb7a4-c5cb-403a-9bca-2f842a6c855e,payments,PCI_DSS,DB-AUDIT-LOGGING,1dd8ea5f547f2d24c62b9a1a5626cc534ad74f85856761b66205a0d08ea46aab,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33752638,0,-0.22501758,0,0,0,0,0,0,0.45003515,0,0,0,0,0,0,0,0,0,0,0.11250879,0,0.22501758,0,0,0,0,-0.33752638,0,0,0,0,0,0.11250879,0,0,0,0,0,0,0,0,0,0,0,0,-0.11250879,0,0,0,0,0,0,0,-0.11250879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11250879,0,-0.11250879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33752638,0,0,0,0,0.11250879,0,0,0,0,0,0,0.11250879,0,0,0,0,0,0,0,-0.11250879,0.11250879,0,0,-0.11250879,0,0,0,0.11250879,0,0,0,0,0,0,0,0,0,0,0,-0.11250879,0,0,0,0,0,-0.11250879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33752638,0,0,0,0,0,0,0,0,0.11250879,0,-0.11250879,0,0,0,0,0,0,-0.11250879,0,0,0.11250879,0,0,-0.11250879,0,0]"
717dbe67-1813-4deb-9fbe-aa4c9c25e76b,payments,C-SITE,DB-PASSWORD-STORAGE,e37820414fa5d245537b9d60337e59b8104c3940e79df81844390bd3acf57066,"[0,0,0,0,-0.32539567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43386093,0,0,0,0,0,0,0,0,0,0,0.10846523,0,0.21693046,0,0,0,0,0,0,0,0,0,0,0.10846523,0,0,0,0,0,0,0,0,0,0.21693046,-0.43386093,0,-0.10846523,0,0,0,0,0,0,0,-0.10846523,0,0,0,0,0,0,0,0,0,-0.10846523,0,0,-0.32539567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10846523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10846523,0,0,0,0,0,0,0,-0.10846523,0.10846523,0,0,-0.10846523,0,0,0,0.10846523,0,0,0,0,0,0,0,0,0,0,0,-0.10846523,0,0,0,0,0,0,0,0,0,0,0,0,0.10846523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21693046,0,0,0,0.10846523,0,-0.21693046,0,0,0,0,0.21693046,0,0,0,0,0,0,0,-0.10846523,0,0]"
a88e2031-ebf6-4623-be3d-68f6d42a9686,payments,C-SITE,DB-AUTH-NO-TRUST,0d41509fa14e8c67cffb418318cd2dc1921e8ab9603401d6c5086512542e139d,"[0,0,0,0,-0.29851115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39801487,0,0,0,-0.39801487,0,0,0,0,0,0,0.09950372,0,0.19900744,0,0,0,0,0,0,0,0,0,0,0.09950372,0,0,0,0,0,0,0,0,0,0,0,0,-0.09950372,0,0,0,0,0,0,0,-0.09950372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09950372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09950372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39801487,0,0,0,0,0,0,0,0.09950372,0,0,-0.09950372,0,0,0,0,-0.09950372,0.09950372,0,0,-0.09950372,0,0,0,0.09950372,0,0.09950372,0,0,0,0,0,0,0,0,0,-0.19900744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39801487,0,0,0,0,0,0,0,0,0,0,0,0.09950372,0,-0.19900744,0,0,0,0,0,0,0,0,0,0.09950372,0,0,-0.09950372,0,0]"
d6819913-eb69-4a3a-a99f-81864deb04d7,mobile-banking,PCI_DSS,DB-TLS-IN-TRANSIT,bf9f883c2967fc794c52d97e778d5982866e13a34d6acf5eda74b1e259ec1a33,"[0,0,0,0,0,0.19706586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29559878,0,-0.19706586,0,0,0,0,0,0,0.39413172,0,0,0,0,0,0,0,0,0,0,0.09853293,0,0.19706586,0,0,0,0,0,0,0,0,0,0,0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39413172,-0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09853293,0,0,0,-0.29559878,0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09853293,0,0,0,0,0,-0.29559878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09853293,0,0,0,0,0,0,0,0,0.09853293,0,0,0,0,0,0,0,-0.19706586,0.09853293,0,0,-0.09853293,0,0,0,0,0,0,0,-0.09853293,0,0,0,0,0,0,0,0,0.09853293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29559878,0,0,0,0,0,0,0,0,0.09853293,0,-0.19706586,0,0,0,0,0,0,0,0,0,0.09853293,0,0,-0.09853293,0,0]"
8bb92e7a-c759-4353-814e-0a50de49d2db,mobile-banking,PCI_DSS,DB-AUDIT-LOGGING,8e70e6a8752d54d5e14b9d64b316b5ddc8288809ea79caba38a2c397f7408a44,"[0,0,0,0,0,0.20100756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30151135,0,0,0,0,0,0,0,0,0.40201512,0,0,0,0,0,0,0,0,0,0,0.10050378,0,0.20100756,0,0,0,0,-0.40201512,0,0,0,0,0,0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40201512,0,0,0.10050378,0,0,0,0,0,0,0,0,0.30151135,0,0,0,0,0,0,0,-0.10050378,0.10050378,0,0,-0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10050378,0,0,0,0.30151135,0,0,0,0,0,0,0,0,0.10050378,0,-0.10050378,0,0,0,0,0,0,-0.10050378,0,0,0.10050378,0,0,-0.10050378,0,0]"
fd0a0ec6-d2d3-4df3-ad8d-0524998dade6,mobile-banking,C-SITE,DB-AUTH-NO-TRUST,0cdd38a0c529488a5e35d1d76688fa23d3ee1da9a9fa0dfa73f60cb396d96ebc,"[0,0,0,0,-0.33129457,0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44172612,0,0,0,-0.33129457,0,0,0,0,0,0,0.11043153,0,0.22086306,0,0,0.11043153,0,0,0,0,0,0,0.11043153,0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22086306,0,0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0.11043153,0.33129457,0,0,0,0,0,0,0,0.11043153,0,0,0,0,0,0,0,-0.11043153,0.11043153,0,0,-0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11043153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33129457,0,0,0,0,0,0,0,0,0,0,0,0.11043153,0,-0.22086306,0,0,0,0,0,-0.11043153,0,0,0,0,0,0,-0.11043153,0,0]"
